expID,date,loc1,loc2,numLoc,district,distCode,accidentType,weather,vehicleType,personType,ageRange,sex,utmXcoord,utmYcoord,alcoholPositive,person_id,long,lat
2025S022954,2025-02-26T14:50:00Z,"CALLE ALVAREZ ABELLAN, 30",,30,Carabanchel,11,Front-to-side collision,SKC,passenger car,Driver,35 to 39 years,Male,438007.0,4470581.0,False,1,-3.7303552214653974,40.383514553518346
2025S022954,2025-02-26T14:50:00Z,"CALLE ALVAREZ ABELLAN, 30",,30,Carabanchel,11,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Female,438007.0,4470581.0,False,2,-3.7303552214653974,40.383514553518346
2025S022983,2025-02-26T15:05:00Z,"AUTOV. M-30, 15RH53",,15RH53,Carabanchel,11,Rear-end collision,,passenger car,Driver,30 to 34 years,Female,439435.0,4472233.0,False,1,-3.71368993601017,40.39850160754269
2025S022983,2025-02-26T15:05:00Z,"AUTOV. M-30, 15RH53",,15RH53,Carabanchel,11,Rear-end collision,,passenger car,Driver,50 to 54 years,Female,439435.0,4472233.0,False,2,-3.71368993601017,40.39850160754269
2025S022984,2025-02-26T14:40:00Z,"CALLE PICO CEJO, 20",,20,Puente de Vallecas,13,Collision with fixed object,SKC,van,Driver,35 to 39 years,Male,443479.0,4472325.0,False,1,-3.6660473056763627,40.39961469178868
2025S022984,2025-02-26T14:40:00Z,"CALLE PICO CEJO, 20",,20,Puente de Vallecas,13,Collision with fixed object,SKC,passenger car,Driver,60 to 64 years,Male,443479.0,4472325.0,False,2,-3.6660473056763627,40.39961469178868
2025S022985,2025-02-26T14:50:00Z,"AVDA. RAFAEL ALBERTI, 27",,27,Puente de Vallecas,13,Multi-vehicle collision,SKC,passenger car,Driver,18 to 20 years,Male,445585.0,4470871.0,False,1,-3.641107322301301,40.386656435060914
2025S022985,2025-02-26T14:50:00Z,"AVDA. RAFAEL ALBERTI, 27",,27,Puente de Vallecas,13,Multi-vehicle collision,SKC,passenger car,Driver,50 to 54 years,Female,445585.0,4470871.0,False,2,-3.641107322301301,40.386656435060914
2025S022985,2025-02-26T14:50:00Z,"AVDA. RAFAEL ALBERTI, 27",,27,Puente de Vallecas,13,Multi-vehicle collision,SKC,passenger car,Driver,50 to 54 years,Female,445585.0,4470871.0,False,3,-3.641107322301301,40.386656435060914
2025S022986,2025-02-26T15:55:00Z,CALLE ERIAL DE LA ABUELA,CALLE MARQUES DE CASA TILLY,2,Vicálvaro,19,Collision with pedestrian,SKC,passenger car,Driver,50 to 54 years,Male,453298.0,4472744.0,False,1,-3.550375876726457,40.40399794519533
2025S022986,2025-02-26T15:55:00Z,CALLE ERIAL DE LA ABUELA,CALLE MARQUES DE CASA TILLY,2,Vicálvaro,19,Collision with pedestrian,SKC,passenger car,Pedestrian,45 to 49 years,Male,453298.0,4472744.0,False,2,-3.550375876726457,40.40399794519533
2025S022986,2025-02-26T15:55:00Z,CALLE ERIAL DE LA ABUELA,CALLE MARQUES DE CASA TILLY,2,Vicálvaro,19,Collision with pedestrian,SKC,passenger car,Pedestrian,45 to 49 years,Female,453298.0,4472744.0,False,3,-3.550375876726457,40.40399794519533
2025S022994,2025-02-26T17:10:00Z,PLAZA. ENCUENTRO,AVDA. MORATALAZ,5,Moratalaz,14,Front-to-side collision,SKC,electric bicycle,Driver,15 to 17 years,Male,444757.0,4473006.0,False,1,-3.6510473016010336,40.40583530618369
2025S022994,2025-02-26T17:10:00Z,PLAZA. ENCUENTRO,AVDA. MORATALAZ,5,Moratalaz,14,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Female,444757.0,4473006.0,False,2,-3.6510473016010336,40.40583530618369
2025S022996,2025-02-26T16:15:00Z,"CALLE DOCTOR ESQUERDO, 166",,166,Retiro,3,Fall,SKC,bus,Driver,50 to 54 years,Male,442840.0,4472676.0,False,1,-3.673608351414538,40.402733076519425
2025S022996,2025-02-26T16:15:00Z,"CALLE DOCTOR ESQUERDO, 166",,166,Retiro,3,Fall,SKC,bus,Passenger,60 to 64 years,Female,442840.0,4472676.0,False,2,-3.673608351414538,40.402733076519425
2025S022996,2025-02-26T16:15:00Z,"CALLE DOCTOR ESQUERDO, 166",,166,Retiro,3,Fall,SKC,passenger car,Driver,35 to 39 years,Female,442840.0,4472676.0,False,3,-3.673608351414538,40.402733076519425
2025S022997,2025-02-26T17:00:00Z,"AUTOV. M-30, 08NL60",,08NL60,Retiro,3,Side collision,SKC,passenger car,Driver,50 to 54 years,Female,443809.0,4473750.0,False,1,-3.6622846255397246,40.412474231556814
2025S022997,2025-02-26T17:00:00Z,"AUTOV. M-30, 08NL60",,08NL60,Retiro,3,Side collision,SKC,passenger car,Passenger,21 to 24 years,Female,443809.0,4473750.0,False,2,-3.6622846255397246,40.412474231556814
2025S022997,2025-02-26T17:00:00Z,"AUTOV. M-30, 08NL60",,08NL60,Retiro,3,Side collision,SKC,articulated vehicle,Driver,40 to 44 years,Male,443809.0,4473750.0,False,3,-3.6622846255397246,40.412474231556814
2025S023037,2025-02-26T14:40:00Z,"CALLE ORENSE, 48",,48,Tetuán,6,Side collision,SKC,passenger car,Driver,21 to 24 years,Female,441113.0,4478738.0,False,1,-3.694520551604761,40.457222065814776
2025S023037,2025-02-26T14:40:00Z,"CALLE ORENSE, 48",,48,Tetuán,6,Side collision,SKC,passenger car,Driver,60 to 64 years,Male,441113.0,4478738.0,False,2,-3.694520551604761,40.457222065814776
2025S023053,2025-02-26T16:10:00Z,"CALLE BRAVO MURILLO, 286",,286,Tetuán,6,Side collision,SKC,bus,Driver,45 to 49 years,Male,440748.0,4479058.0,False,1,-3.6988549746753763,40.46007881485714
2025S023053,2025-02-26T16:10:00Z,"CALLE BRAVO MURILLO, 286",,286,Tetuán,6,Side collision,SKC,passenger car,Driver,55 to 59 years,Female,440748.0,4479058.0,False,2,-3.6988549746753763,40.46007881485714
2025S023054,2025-02-26T18:45:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 54",,54,Chamberí,7,Side collision,SKC,passenger car,Driver,30 to 34 years,Male,441176.0,4477516.0,False,1,-3.69366436728395,40.446218219055694
2025S023054,2025-02-26T18:45:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 54",,54,Chamberí,7,Side collision,SKC,passenger car,Driver,55 to 59 years,Male,441176.0,4477516.0,False,2,-3.69366436728395,40.446218219055694
2025S023060,2025-02-26T19:00:00Z,AVDA. ANDALUCIA,AUTOV. M-40,70,Villaverde,17,Head-on collision,SKC,passenger car,Driver,25 to 29 years,Female,441069.0,4468353.0,False,1,-3.694077629706862,40.36366568791092
2025S023060,2025-02-26T19:00:00Z,AVDA. ANDALUCIA,AUTOV. M-40,70,Villaverde,17,Head-on collision,SKC,passenger car,Driver,45 to 49 years,Female,441069.0,4468353.0,False,2,-3.694077629706862,40.36366568791092
2025S023062,2025-02-26T19:00:00Z,"AUTOV. M-30, 08NC70  M-30 C-1 8,700 CENTRAL",,08NC70,Retiro,3,Rear-end collision,SKC,sport motorcycle,Driver,55 to 59 years,Male,443599.0,4473222.0,False,1,-3.6647127917037183,40.40770351108885
2025S023062,2025-02-26T19:00:00Z,"AUTOV. M-30, 08NC70  M-30 C-1 8,700 CENTRAL",,08NC70,Retiro,3,Rear-end collision,SKC,passenger car,Driver,40 to 44 years,Male,443599.0,4473222.0,False,2,-3.6647127917037183,40.40770351108885
2025S023067,2025-02-26T19:10:00Z,CALLE SERRANO,AVDA. CONCHA ESPINA,199,Chamartín,5,Collision with pedestrian,SKC,bicycle,Driver,,,442196.0,4478119.0,False,1,-3.681692024009615,40.451721867878106
2025S023067,2025-02-26T19:10:00Z,CALLE SERRANO,AVDA. CONCHA ESPINA,199,Chamartín,5,Collision with pedestrian,SKC,bicycle,Pedestrian,25 to 29 years,Female,442196.0,4478119.0,False,2,-3.681692024009615,40.451721867878106
2025S023071,2025-02-26T19:25:00Z,"AVDA. MENENDEZ PELAYO, 19",,19,Tetuán,6,Side collision,SKC,sport motorcycle,Driver,30 to 34 years,Male,442382.0,4474560.0,False,1,-3.6791759542430778,40.41967357334899
2025S023071,2025-02-26T19:25:00Z,"AVDA. MENENDEZ PELAYO, 19",,19,Tetuán,6,Side collision,SKC,passenger car,Driver,65 to 69 years,Male,442382.0,4474560.0,False,2,-3.6791759542430778,40.41967357334899
2025S023072,2025-02-26T18:30:00Z,CALLE CASALARREINA,AVDA. DAROCA,3,Vicálvaro,19,Front-to-side collision,SKC,van,Driver,25 to 29 years,Male,447823.0,4473212.0,False,1,-3.6149329381821564,40.40788888691974
2025S023072,2025-02-26T18:30:00Z,CALLE CASALARREINA,AVDA. DAROCA,3,Vicálvaro,19,Front-to-side collision,SKC,passenger car,Driver,30 to 34 years,Female,447823.0,4473212.0,False,2,-3.6149329381821564,40.40788888691974
2025S023073,2025-02-26T19:05:00Z,AVDA. RAMON Y CAJAL,AVDA. ALFONSO XIII,68,Chamartín,5,Side collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Male,443387.0,4478178.0,False,1,-3.6676525409762886,40.45233534082292
2025S023073,2025-02-26T19:05:00Z,AVDA. RAMON Y CAJAL,AVDA. ALFONSO XIII,68,Chamartín,5,Side collision,SKC,passenger car,Driver,30 to 34 years,Male,443387.0,4478178.0,False,2,-3.6676525409762886,40.45233534082292
2025S023073,2025-02-26T19:05:00Z,AVDA. RAMON Y CAJAL,AVDA. ALFONSO XIII,68,Chamartín,5,Side collision,SKC,passenger car,Passenger,25 to 29 years,Female,443387.0,4478178.0,False,3,-3.6676525409762886,40.45233534082292
2025S023075,2025-02-26T20:25:00Z,AVDA. PADRE PIQUER,CALLE TEMBLEQUE,33,Latina,10,Side collision,SKC,van,Driver,50 to 54 years,Female,434920.0,4471395.0,False,1,-3.76680409386386,40.390611981570274
2025S023075,2025-02-26T20:25:00Z,AVDA. PADRE PIQUER,CALLE TEMBLEQUE,33,Latina,10,Side collision,SKC,passenger car,Driver,45 to 49 years,Male,434920.0,4471395.0,False,2,-3.76680409386386,40.390611981570274
2025S023076,2025-02-26T17:00:00Z,"AUTOV. M-30, 04NC55",,04NC55,Chamartín,5,Rear-end collision,SKC,van,Driver,45 to 49 years,Female,443926.0,4477405.0,False,1,-3.661228117163122,40.445408307158644
2025S023076,2025-02-26T17:00:00Z,"AUTOV. M-30, 04NC55",,04NC55,Chamartín,5,Rear-end collision,SKC,passenger car,Driver,21 to 24 years,Female,443926.0,4477405.0,False,2,-3.661228117163122,40.445408307158644
2025S023077,2025-02-26T19:45:00Z,"CALLE PRINCIPE DE VERGARA, 42",,42,Salamanca,4,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,45 to 49 years,Male,442337.0,4475494.0,False,1,-3.679791059275151,40.42808440059665
2025S023077,2025-02-26T19:45:00Z,"CALLE PRINCIPE DE VERGARA, 42",,42,Salamanca,4,Front-to-side collision,SKC,passenger car,Driver,35 to 39 years,Male,442337.0,4475494.0,False,2,-3.679791059275151,40.42808440059665
2025S023084,2025-02-26T17:50:00Z,"CALLE ESPRONCEDA, 27",,27,Chamberí,7,Multi-vehicle collision,SKC,Motocicleta hasta 125cc,Driver,,,440981.0,4476891.0,False,1,-3.695905617827933,40.44057412087563
2025S023084,2025-02-26T17:50:00Z,"CALLE ESPRONCEDA, 27",,27,Chamberí,7,Multi-vehicle collision,SKC,passenger car,Driver,,,440981.0,4476891.0,False,2,-3.695905617827933,40.44057412087563
2025S023084,2025-02-26T17:50:00Z,"CALLE ESPRONCEDA, 27",,27,Chamberí,7,Multi-vehicle collision,SKC,passenger car,Driver,,,440981.0,4476891.0,False,3,-3.695905617827933,40.44057412087563
2025S023084,2025-02-26T17:50:00Z,"CALLE ESPRONCEDA, 27",,27,Chamberí,7,Multi-vehicle collision,SKC,passenger car,Driver,,,440981.0,4476891.0,False,4,-3.695905617827933,40.44057412087563
2025S023088,2025-02-26T16:40:00Z,"CALLE ALCALA, 219",,219,Salamanca,4,Rear-end collision,,van,Driver,25 to 29 years,Male,443934.0,4475868.0,False,1,-3.6609981643114127,40.43156275559796
2025S023088,2025-02-26T16:40:00Z,"CALLE ALCALA, 219",,219,Salamanca,4,Rear-end collision,,passenger car,Driver,30 to 34 years,Male,443934.0,4475868.0,False,2,-3.6609981643114127,40.43156275559796
2025S023088,2025-02-26T16:40:00Z,"CALLE ALCALA, 219",,219,Salamanca,4,Rear-end collision,,passenger car,Passenger,30 to 34 years,Female,443934.0,4475868.0,False,3,-3.6609981643114127,40.43156275559796
2025S023089,2025-02-26T16:25:00Z,"AUTOV. M-30, 10NL80",,10NL80,Arganzuela,2,Rear-end collision,,passenger car,Driver,21 to 24 years,Male,442661.0,4471610.0,False,1,-3.6756216555291994,40.39311765054277
2025S023089,2025-02-26T16:25:00Z,"AUTOV. M-30, 10NL80",,10NL80,Arganzuela,2,Rear-end collision,,passenger car,Driver,25 to 29 years,Male,442661.0,4471610.0,False,2,-3.6756216555291994,40.39311765054277
