num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S030253,2025-03-17T00:00:00Z,08:42,"avda. nuestra señora de fatima, 90",90,11,carabanchel,https://www.wikidata.org/entity/Q1001991,atropello a persona,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,peaton,6-9,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,436486,4470323,false,
2025S030254,2025-03-17T00:00:00Z,09:35,gta. cuatro caminos / call. bravo murillo,1,7,chamberi,https://www.wikidata.org/entity/Q1763370,colision lateral,lluvia debil,bus,https://www.wikidata.org/entity/Q5638,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,,,440286,4477595,false,
2025S030254,2025-03-17T00:00:00Z,09:35,gta. cuatro caminos / call. bravo murillo,1,7,chamberi,https://www.wikidata.org/entity/Q1763370,colision lateral,lluvia debil,panel van,https://www.wikidata.org/entity/Q357884,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,440286,4477595,false,
2025S030255,2025-03-17T00:00:00Z,09:00,"call. fuente carrantona, 2",2,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,445776,4471984,false,
2025S030255,2025-03-17T00:00:00Z,09:00,"call. fuente carrantona, 2",2,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445776,4471984,false,
2025S030256,2025-03-17T00:00:00Z,09:35,"autov. a-3, +00600e",+00600E,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445571,4471839,false,
2025S030256,2025-03-17T00:00:00Z,09:35,"autov. a-3, +00600e",+00600E,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,5,asistencia sanitaria ambulatoria con posterioridad,445571,4471839,false,
2025S030256,2025-03-17T00:00:00Z,09:35,"autov. a-3, +00600e",+00600E,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,445571,4471839,false,
2025S030256,2025-03-17T00:00:00Z,09:35,"autov. a-3, +00600e",+00600E,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,10-14,man,https://www.wikidata.org/entity/Q8441,5,asistencia sanitaria ambulatoria con posterioridad,445571,4471839,false,
2025S030256,2025-03-17T00:00:00Z,09:35,"autov. a-3, +00600e",+00600E,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,30-34,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,445571,4471839,false,
2025S030257,2025-03-17T00:00:00Z,09:35,"autov. m-30, 01xc00",01XC00,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,lluvia intensa,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,,,442879,4480683,false,
2025S030257,2025-03-17T00:00:00Z,09:35,"autov. m-30, 01xc00",01XC00,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,lluvia intensa,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,442879,4480683,false,
2025S030258,2025-03-17T00:00:00Z,07:20,"autov. m-30, 32rj30",32RJ30,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision lateral,lluvia debil,tractocamion,,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,442965,4481672,false,
2025S030258,2025-03-17T00:00:00Z,07:20,"autov. m-30, 32rj30",32RJ30,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,6,asistencia sanitaria inmediata en centro de salud o mutua,442965,4481672,false,
2025S030260,2025-03-17T00:00:00Z,10:00,call. antonio lopez / avda. cordoba,237,12,usera,https://www.wikidata.org/entity/Q953368,atropello a persona,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,5,asistencia sanitaria ambulatoria con posterioridad,440893,4470190,false,
2025S030260,2025-03-17T00:00:00Z,10:00,call. antonio lopez / avda. cordoba,237,12,usera,https://www.wikidata.org/entity/Q953368,atropello a persona,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,peaton,40-44,woman,https://www.wikidata.org/entity/Q467,1,atención en urgencias sin posterior ingreso,440893,4470190,false,
2025S030267,2025-03-17T00:00:00Z,09:42,"autov. m-30, 13nl00",13NL00,2,arganzuela,https://www.wikidata.org/entity/Q2000929,colision lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,,,441186,4470743,false,
2025S030267,2025-03-17T00:00:00Z,09:42,"autov. m-30, 13nl00",13NL00,2,arganzuela,https://www.wikidata.org/entity/Q2000929,colision lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,441186,4470743,false,
2025S030268,2025-03-17T00:00:00Z,10:56,"ronda. sur, 119",119,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision multiple,lluvia debil,panel van,https://www.wikidata.org/entity/Q357884,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,442369,4470010,false,
2025S030268,2025-03-17T00:00:00Z,10:56,"ronda. sur, 119",119,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision multiple,lluvia debil,tractocamion,,peaton,45-49,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,442369,4470010,false,
2025S030268,2025-03-17T00:00:00Z,10:56,"ronda. sur, 119",119,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision multiple,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,442369,4470010,false,
2025S030270,2025-03-17T00:00:00Z,10:40,call. arturo soria / call. huertas del rio,353,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,,,443703,4481601,false,
2025S030270,2025-03-17T00:00:00Z,10:40,call. arturo soria / call. huertas del rio,353,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,65-69,man,https://www.wikidata.org/entity/Q8441,,,443703,4481601,false,
2025S030271,2025-03-17T00:00:00Z,09:25,"autov. m-30, 08nl80",08NL80,3,retiro,https://www.wikidata.org/entity/Q2002296,colision multiple,lluvia debil,panel van,https://www.wikidata.org/entity/Q357884,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443611,4473313,false,
2025S030271,2025-03-17T00:00:00Z,09:25,"autov. m-30, 08nl80",08NL80,3,retiro,https://www.wikidata.org/entity/Q2002296,colision multiple,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,1,atención en urgencias sin posterior ingreso,443611,4473313,false,
2025S030271,2025-03-17T00:00:00Z,09:25,"autov. m-30, 08nl80",08NL80,3,retiro,https://www.wikidata.org/entity/Q2002296,colision multiple,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,443611,4473313,false,
2025S030272,2025-03-17T00:00:00Z,10:55,"call. antonio lopez, 55",55,11,carabanchel,https://www.wikidata.org/entity/Q1001991,otro,nublado,truck,https://www.wikidata.org/entity/Q43193,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,439794,4471819,false,
2025S030272,2025-03-17T00:00:00Z,10:55,"call. antonio lopez, 55",55,11,carabanchel,https://www.wikidata.org/entity/Q1001991,otro,nublado,truck,https://www.wikidata.org/entity/Q43193,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,439794,4471819,false,
2025S030272,2025-03-17T00:00:00Z,10:55,"call. antonio lopez, 55",55,11,carabanchel,https://www.wikidata.org/entity/Q1001991,otro,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,439794,4471819,false,
2025S030273,2025-03-17T00:00:00Z,08:35,gta. arcentales / autov. m-40,0,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,449338,4475711,false,
2025S030273,2025-03-17T00:00:00Z,08:35,gta. arcentales / autov. m-40,0,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,motorcycle,https://www.wikidata.org/entity/Q34493,pasajero,25-29,woman,https://www.wikidata.org/entity/Q467,6,asistencia sanitaria inmediata en centro de salud o mutua,449338,4475711,false,
2025S030273,2025-03-17T00:00:00Z,08:35,gta. arcentales / autov. m-40,0,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,449338,4475711,false,
2025S030273,2025-03-17T00:00:00Z,08:35,gta. arcentales / autov. m-40,0,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,449338,4475711,false,
2025S030277,2025-03-17T00:00:00Z,10:45,call. valdecanillas / zaldivar,41,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,446863,4475893,false,
2025S030277,2025-03-17T00:00:00Z,10:45,call. valdecanillas / zaldivar,41,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,más74,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,446863,4475893,false,
2025S030277,2025-03-17T00:00:00Z,10:45,call. valdecanillas / zaldivar,41,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,más74,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,446863,4475893,false,
2025S030277,2025-03-17T00:00:00Z,10:45,call. valdecanillas / zaldivar,41,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,más74,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,446863,4475893,false,
2025S030290,2025-03-17T00:00:00Z,12:30,paseo. san francisco de sales / plaza. cristo rey,2,7,chamberi,https://www.wikidata.org/entity/Q1763370,alcance,nublado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,2,ingreso inferior o igual a 24 horas,439171,4476777,false,
2025S030290,2025-03-17T00:00:00Z,12:30,paseo. san francisco de sales / plaza. cristo rey,2,7,chamberi,https://www.wikidata.org/entity/Q1763370,alcance,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,439171,4476777,false,
2025S030293,2025-03-17T00:00:00Z,12:15,"paseo. castellana, 200",200,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,nublado,truck,https://www.wikidata.org/entity/Q43193,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,441529,4479253,false,
2025S030293,2025-03-17T00:00:00Z,12:15,"paseo. castellana, 200",200,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,nublado,truck,https://www.wikidata.org/entity/Q43193,pasajero,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441529,4479253,false,
2025S030293,2025-03-17T00:00:00Z,12:15,"paseo. castellana, 200",200,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,nublado,truck,https://www.wikidata.org/entity/Q43193,pasajero,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441529,4479253,false,
2025S030293,2025-03-17T00:00:00Z,12:15,"paseo. castellana, 200",200,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,,,441529,4479253,false,
2025S030349,2025-03-17T00:00:00Z,12:46,"avda. aurora boreal, 2a",2A,19,vicalvaro,https://www.wikidata.org/entity/Q589403,choque contra obstaculo fijo,lluvia debil,bus,https://www.wikidata.org/entity/Q5638,conductor,desconocido,man,https://www.wikidata.org/entity/Q8441,,,447852,4472627,false,
2025S030349,2025-03-17T00:00:00Z,12:46,"avda. aurora boreal, 2a",2A,19,vicalvaro,https://www.wikidata.org/entity/Q589403,choque contra obstaculo fijo,lluvia debil,panel van,https://www.wikidata.org/entity/Q357884,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,5,asistencia sanitaria ambulatoria con posterioridad,447852,4472627,false,
2025S030349,2025-03-17T00:00:00Z,12:46,"avda. aurora boreal, 2a",2A,19,vicalvaro,https://www.wikidata.org/entity/Q589403,choque contra obstaculo fijo,lluvia debil,panel van,https://www.wikidata.org/entity/Q357884,pasajero,15-17,man,https://www.wikidata.org/entity/Q8441,5,asistencia sanitaria ambulatoria con posterioridad,447852,4472627,false,
2025S030349,2025-03-17T00:00:00Z,12:46,"avda. aurora boreal, 2a",2A,19,vicalvaro,https://www.wikidata.org/entity/Q589403,choque contra obstaculo fijo,lluvia debil,panel van,https://www.wikidata.org/entity/Q357884,pasajero,40-44,man,https://www.wikidata.org/entity/Q8441,5,asistencia sanitaria ambulatoria con posterioridad,447852,4472627,false,
2025S030378,2025-03-17T00:00:00Z,14:20,"call. juan mieg, 7",7,11,carabanchel,https://www.wikidata.org/entity/Q1001991,otro,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,,,438050,4469229,false,
2025S030380,2025-03-17T00:00:00Z,15:15,"call. sierra toledana, 15",15,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,,,443952,4472470,false,
2025S030380,2025-03-17T00:00:00Z,15:15,"call. sierra toledana, 15",15,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,lluvia debil,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,,,443952,4472470,false,
2025S030384,2025-03-17T00:00:00Z,14:20,"call. antonio prieto, 27",27,12,usera,https://www.wikidata.org/entity/Q953368,choque contra obstaculo fijo,,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,439235,4470240,false,
2025S030384,2025-03-17T00:00:00Z,14:20,"call. antonio prieto, 27",27,12,usera,https://www.wikidata.org/entity/Q953368,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,439235,4470240,false,
2025S030384,2025-03-17T00:00:00Z,14:20,"call. antonio prieto, 27",27,12,usera,https://www.wikidata.org/entity/Q953368,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,439235,4470240,false,
2025S030385,2025-03-17T00:00:00Z,15:56,avda. peseta / avda. carabanchel alto,90,11,carabanchel,https://www.wikidata.org/entity/Q1001991,alcance,nublado,bus,https://www.wikidata.org/entity/Q5638,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,435992,4468292,false,
2025S030385,2025-03-17T00:00:00Z,15:56,avda. peseta / avda. carabanchel alto,90,11,carabanchel,https://www.wikidata.org/entity/Q1001991,alcance,nublado,bus,https://www.wikidata.org/entity/Q5638,pasajero,50-54,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,435992,4468292,false,
2025S030385,2025-03-17T00:00:00Z,15:56,avda. peseta / avda. carabanchel alto,90,11,carabanchel,https://www.wikidata.org/entity/Q1001991,alcance,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,435992,4468292,false,
